"","total_points","was_home","kickoff_time","round","modified","minutes","goals_scored","assists","clean_sheets","goals_conceded","own_goals","penalties_saved","penalties_missed","yellow_cards","red_cards","saves","bonus","bps","influence","creativity","threat","ict_index","clearances_blocks_interceptions","recoveries","tackles","defensive_contribution","starts","expected_goals","expected_assists","expected_goal_involvements","expected_goals_conceded","value","transfers_balance","selected","transfers_in","transfers_out","id","first_name","second_name","web_name","photo","short_team_name","strength","total_xg_conceded","opp_team_name","opp_short_team_name","opp_strength","team_strength","opp_team_strength","team_strength_att","opp_team_strength_att","team_strength_def","opp_team_strength_def","Position","Goals","Opp_Goals","name_club","full_name","cs_mean","recent_starts","points_mean","bps_mean","xg_mean","xa_mean","xgi_mean","xg_against","goals_mean","oppgoals_mean","threat_mean","creativity_mean","influence_mean","ict_mean","team_xg","team_xg_mean"
"1483",9,TRUE,"2025-08-17T13:00:00Z",1,FALSE,90,0,0,1,0,0,0,0,0,0,0,3,35,16.2,2.3,10,2.9,6,4,2,8,1,0.09,0.01,0.1,0.66,40,0,22750,0,0,233,"Josh","Acheampong","Acheampong","577016.jpg","CHE",4,"0.66","Crystal Palace","CRY",3,1185,1160,1150,1130,1220,1190,"DEF",0,0,"Acheampong (CHE)","Josh Acheampong",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6,1.728
"1484",0,FALSE,"2025-08-22T19:00:00Z",2,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,184483,297211,214150,29667,233,"Josh","Acheampong","Acheampong","577016.jpg","CHE",4,"0.73","West Ham","WHU",3,1245,1100,1190,1100,1300,1100,"DEF",5,1,"Acheampong (CHE)","Josh Acheampong",1,90,9,35,0.09,0.01,0.1,0.66,0,0,10,2.3,16.2,2.9,2.77,1.494
"1485",0,TRUE,"2025-08-30T11:30:00Z",3,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,-24011,261099,36568,60579,233,"Josh","Acheampong","Acheampong","577016.jpg","CHE",4,"1.02","Fulham","FUL",3,1185,1125,1150,1130,1220,1120,"DEF",2,0,"Acheampong (CHE)","Josh Acheampong",0.5,45,4.5,17.5,0.045,0.005,0.05,0.33,2.5,0.5,5,1.15,8.1,1.45,2.36,1.576
"1486",0,FALSE,"2025-09-13T19:00:00Z",4,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,-50411,214611,9241,59652,233,"Josh","Acheampong","Acheampong","577016.jpg","CHE",4,"1.43","Brentford","BRE",3,1245,1120,1190,1080,1300,1160,"DEF",2,2,"Acheampong (CHE)","Josh Acheampong",0.333333333333333,30,3,11.6666666666667,0.03,0.00333333333333333,0.0333333333333333,0.22,2.33333333333333,0.333333333333333,3.33333333333333,0.766666666666667,5.4,0.966666666666667,1.26,1.796
"1487",0,FALSE,"2025-09-20T16:30:00Z",5,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,-30989,186246,2167,33156,233,"Josh","Acheampong","Acheampong","577016.jpg","CHE",4,"1.84","Man Utd","MUN",3,1245,1105,1190,1110,1300,1100,"DEF",1,2,"Acheampong (CHE)","Josh Acheampong",0.25,22.5,2.25,8.75,0.0225,0.0025,0.025,0.165,2.25,0.75,2.5,0.575,4.05,0.725,0.43,1.962
"1488",0,TRUE,"2025-09-27T14:00:00Z",6,FALSE,36,0,0,0,3,0,0,0,0,0,0,0,-12,0,0.1,0,0,3,1,0,3,0,0,0,0,2.16,40,-27642,159267,2332,29974,233,"Josh","Acheampong","Acheampong","577016.jpg","CHE",4,"2.28","Brighton","BHA",3,1185,1175,1150,1140,1220,1210,"DEF",1,3,"Acheampong (CHE)","Josh Acheampong",0.2,18,1.8,7,0.018,0.002,0.02,0.132,2,1,2,0.46,3.24,0.58,1.82,1.684
"1489",0,TRUE,"2025-08-17T13:00:00Z",1,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,10457,0,0,234,"Aarón","Anselmino","Anselmino","622758.jpg","CHE",4,"0.66","Crystal Palace","CRY",3,1185,1160,1150,1130,1220,1190,"DEF",0,0,"Anselmino (CHE)","Aarón Anselmino",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6,1.728
"1490",0,FALSE,"2025-08-22T19:00:00Z",2,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,-1179,12792,566,1745,234,"Aarón","Anselmino","Anselmino","622758.jpg","CHE",4,"0.73","West Ham","WHU",3,1245,1100,1190,1100,1300,1100,"DEF",5,1,"Anselmino (CHE)","Aarón Anselmino",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.77,1.494
"1491",0,TRUE,"2025-08-30T11:30:00Z",3,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,-1524,12625,360,1884,234,"Aarón","Anselmino","Anselmino","622758.jpg","CHE",4,"1.02","Fulham","FUL",3,1185,1125,1150,1130,1220,1120,"DEF",2,0,"Anselmino (CHE)","Aarón Anselmino",0,0,0,0,0,0,0,0,2.5,0.5,0,0,0,0,2.36,1.576
"1492",0,FALSE,"2025-09-13T19:00:00Z",4,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,-2272,10648,104,2376,234,"Aarón","Anselmino","Anselmino","622758.jpg","CHE",4,"1.43","Brentford","BRE",3,1245,1120,1190,1080,1300,1160,"DEF",2,2,"Anselmino (CHE)","Aarón Anselmino",0,0,0,0,0,0,0,0,2.33333333333333,0.333333333333333,0,0,0,0,1.26,1.796
"1493",0,FALSE,"2025-09-20T16:30:00Z",5,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,-1266,9477,0,1266,234,"Aarón","Anselmino","Anselmino","622758.jpg","CHE",4,"1.84","Man Utd","MUN",3,1245,1105,1190,1110,1300,1100,"DEF",1,2,"Anselmino (CHE)","Aarón Anselmino",0,0,0,0,0,0,0,0,2.25,0.75,0,0,0,0,0.43,1.962
"1494",0,TRUE,"2025-09-27T14:00:00Z",6,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,-709,8789,0,709,234,"Aarón","Anselmino","Anselmino","622758.jpg","CHE",4,"2.28","Brighton","BHA",3,1185,1175,1150,1140,1220,1210,"DEF",1,3,"Anselmino (CHE)","Aarón Anselmino",0,0,0,0,0,0,0,0,2,1,0,0,0,0,1.82,1.684
"1495",3,TRUE,"2025-08-17T13:00:00Z",1,FALSE,90,0,0,1,0,0,0,0,0,0,0,0,10,4.8,16.9,23,4.5,0,4,1,5,1,0.17,0.03,0.2,0.66,105,0,6063687,0,0,235,"Cole","Palmer","Palmer","244851.jpg","CHE",4,"0.66","Crystal Palace","CRY",3,1185,1160,1150,1130,1220,1190,"MID",0,0,"Palmer (CHE)","Cole Palmer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6,1.728
"1496",0,FALSE,"2025-08-22T19:00:00Z",2,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,-246014,6326805,114237,360251,235,"Cole","Palmer","Palmer","244851.jpg","CHE",4,"0.73","West Ham","WHU",3,1245,1100,1190,1100,1300,1100,"MID",5,1,"Palmer (CHE)","Cole Palmer",1,90,3,10,0.17,0.03,0.2,0.66,0,0,23,16.9,4.8,4.5,2.77,1.494
"1497",0,TRUE,"2025-08-30T11:30:00Z",3,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,-2993262,3172460,30905,3024167,235,"Cole","Palmer","Palmer","244851.jpg","CHE",4,"1.02","Fulham","FUL",3,1185,1125,1150,1130,1220,1120,"MID",2,0,"Palmer (CHE)","Cole Palmer",0.5,45,1.5,5,0.085,0.015,0.1,0.33,2.5,0.5,11.5,8.45,2.4,2.25,2.36,1.576
"1498",7,FALSE,"2025-09-13T19:00:00Z",4,FALSE,34,1,0,0,1,0,0,0,0,0,0,1,23,39.6,2.3,42,8.4,1,0,1,2,0,0.63,0.09,0.72,0.87,104,-1321224,2081404,30106,1351330,235,"Cole","Palmer","Palmer","244851.jpg","CHE",4,"1.43","Brentford","BRE",3,1245,1120,1190,1080,1300,1160,"MID",2,2,"Palmer (CHE)","Cole Palmer",0.333333333333333,30,1,3.33333333333333,0.0566666666666667,0.01,0.0666666666666667,0.22,2.33333333333333,0.333333333333333,7.66666666666667,5.63333333333333,1.6,1.5,1.26,1.796
"1499",1,FALSE,"2025-09-20T16:30:00Z",5,FALSE,20,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,1.01,104,356072,2572478,444988,88916,235,"Cole","Palmer","Palmer","244851.jpg","CHE",4,"1.84","Man Utd","MUN",3,1245,1105,1190,1110,1300,1100,"MID",1,2,"Palmer (CHE)","Cole Palmer",0.25,31,2.5,8.25,0.2,0.03,0.23,0.3825,2.25,0.75,16.25,4.8,11.1,3.225,0.43,1.962
"1500",0,TRUE,"2025-09-27T14:00:00Z",6,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,-773273,1748801,48122,821395,235,"Cole","Palmer","Palmer","244851.jpg","CHE",4,"2.28","Brighton","BHA",3,1185,1175,1150,1140,1220,1210,"MID",1,3,"Palmer (CHE)","Cole Palmer",0.2,28.8,2.2,7.2,0.16,0.024,0.184,0.508,2,1,13,3.84,8.88,2.58,1.82,1.684
"1501",3,TRUE,"2025-08-17T13:00:00Z",1,FALSE,90,0,0,1,0,0,0,0,0,0,0,0,18,13.8,37.7,10,6.2,1,4,1,6,1,0.03,0.36,0.39,0.66,70,0,361022,0,0,236,"Pedro","Lomba Neto","Neto","247632.jpg","CHE",4,"0.66","Crystal Palace","CRY",3,1185,1160,1150,1130,1220,1190,"MID",0,0,"Neto (CHE)","Pedro Lomba Neto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6,1.728
"1502",7,FALSE,"2025-08-22T19:00:00Z",2,FALSE,90,1,0,0,1,0,0,0,0,0,0,0,33,37.6,18.4,30,8.6,0,1,1,2,1,0.38,0.17,0.55,0.73,70,-27837,386970,25338,53175,236,"Pedro","Lomba Neto","Neto","247632.jpg","CHE",4,"0.73","West Ham","WHU",3,1245,1100,1190,1100,1300,1100,"MID",5,1,"Neto (CHE)","Pedro Lomba Neto",1,90,3,18,0.03,0.36,0.39,0.66,0,0,10,37.7,13.8,6.2,2.77,1.494
"1503",3,TRUE,"2025-08-30T11:30:00Z",3,FALSE,80,0,0,1,0,0,0,0,0,0,0,0,12,8.8,32.5,0,4.1,2,2,0,4,1,0,0.17,0.17,0.35,70,192984,668912,239084,46100,236,"Pedro","Lomba Neto","Neto","247632.jpg","CHE",4,"1.02","Fulham","FUL",3,1185,1125,1150,1130,1220,1120,"MID",2,0,"Neto (CHE)","Pedro Lomba Neto",0.5,90,5,25.5,0.205,0.265,0.47,0.695,2.5,0.5,20,28.05,25.7,7.4,2.36,1.576
"1504",2,FALSE,"2025-09-13T19:00:00Z",4,FALSE,90,0,0,0,2,0,0,0,0,0,0,0,13,11.4,35,24,7,1,4,1,6,1,0.12,0.21,0.33,1.43,70,-17970,648402,74495,92465,236,"Pedro","Lomba Neto","Neto","247632.jpg","CHE",4,"1.43","Brentford","BRE",3,1245,1120,1190,1080,1300,1160,"MID",2,2,"Neto (CHE)","Pedro Lomba Neto",0.666666666666667,86.6666666666667,4.33333333333333,21,0.136666666666667,0.233333333333333,0.37,0.58,2.33333333333333,0.333333333333333,13.3333333333333,29.5333333333333,20.0666666666667,6.3,1.26,1.796
"1505",1,FALSE,"2025-09-20T16:30:00Z",5,FALSE,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,1,1,0,0,0,0.05,70,-72325,581820,23297,95622,236,"Pedro","Lomba Neto","Neto","247632.jpg","CHE",4,"1.84","Man Utd","MUN",3,1245,1105,1190,1110,1300,1100,"MID",1,2,"Neto (CHE)","Pedro Lomba Neto",0.5,87.5,3.75,19,0.1325,0.2275,0.36,0.7925,2.25,0.75,16,30.9,17.9,6.475,0.43,1.962
"1506",2,TRUE,"2025-09-27T14:00:00Z",6,FALSE,78,0,0,0,1,0,0,0,0,0,0,0,5,4.6,17.3,11,3.3,1,0,1,2,1,0.05,0.03,0.08,1.05,70,-54875,536512,23610,78485,236,"Pedro","Lomba Neto","Neto","247632.jpg","CHE",4,"2.28","Brighton","BHA",3,1185,1175,1150,1140,1220,1210,"MID",1,3,"Neto (CHE)","Pedro Lomba Neto",0.4,71.2,3.2,15.8,0.106,0.182,0.288,0.644,2,1,12.8,24.72,14.32,5.18,1.82,1.684
